time,performance_context,performance_type,instruments,notes,flux,number_performers,entropy,trace,length_seconds,determinant,norm,filename
2014-08-14 18:50:23.809251,demonstration,improvisation,iPad,colour music opening - singing bowls demonstration (portrait),0.052407068860450885,3,1.2027412510259734,0.947592931139549,546.417655,1.2068913677373213e-18,0.848927319619832,2014-08-14T18-50-23-MetatoneOSCLog-autosplit
2014-08-14 19:02:40.780914,demonstration,improvisation,iPad,colour music opening - singing bowls demonstration (portrait),0.02886597938144331,3,0.842261947203728,0.9711340206185566,484.791444,0.0,0.8901850766000481,2014-08-14T19-02-40-MetatoneOSCLog-autosplit
2014-08-14 19:14:47.714817,demonstration,improvisation,iPad,colour music opening - singing bowls demonstration (portrait),0.12639405204460974,3,2.7500147794281484,0.8736059479553903,538.105933,2.1969873914537372e-15,0.5242624283898831,2014-08-14T19-14-47-MetatoneOSCLog-autosplit
2014-08-23 16:47:50.317145,rehearsal,composition,iPad,metatone colour music rehearsal - amores with different apps,0.1534772182254198,3,2.7307414062181827,0.8465227817745804,555.752182,0.0,0.5155317576214857,2014-08-23T16-47-33-MetatoneOSCLog
2014-08-23 17:00:02.325541,rehearsal,fail,iPad,metatone colour music rehearsal,0.0714285714285714,1,1.1663428898406687,0.9285714285714286,28.527736,0.0,0.7474446263020125,2014-08-23T17-00-00-MetatoneOSCLog
2014-08-23 17:03:25.327045,rehearsal,composition,iPad,metatone colour music rehearsal - correspondences with birds nest (first go),0.11149825783972112,3,2.9793054506213363,0.8885017421602789,574.595359,-2.2919017733185867e-20,0.4586909473799294,2014-08-23T17-03-00-MetatoneOSCLog
2014-08-23 17:18:58.322993,rehearsal,fail,iPad,metatone colour music rehearsal,0.07692307692307687,1,1.386614174262459,0.9230769230769231,26.054093,0.0,0.6572310573321177,2014-08-23T17-18-00-MetatoneOSCLog
2014-08-23 17:27:25.313216,rehearsal,fail,iPad,metatone colour music rehearsal,0.3333333333333333,1,1.2516291673878228,0.6666666666666666,6.535975,0.0,0.7071067811865476,2014-08-23T17-27-00-MetatoneOSCLog
2014-08-23 17:39:30.349798,rehearsal,composition,percussion,metatone colour music rehearsal - using birds nest (Second Correspondences rehearsal),0.170542635658915,3,3.2145075766658397,0.8294573643410852,430.176441,1.2307644622253455e-14,0.43898424691590254,2014-08-23T17-38-05-MetatoneOSCLog
2014-08-23 17:50:48.789577,rehearsal,composition,iPad,metatone colour music rehearsal - using Phase Rings for Gesture Study #1,0.1428571428571427,3,3.6648423782906487,0.8571428571428571,398.562517,-2.197216250240749e-14,0.34156088776564564,2014-08-23T17-50-37-MetatoneOSCLog
2014-08-24 14:01:41.489372,rehearsal,composition,percussion,colour music concert rehearsal - correspondences,0.14494163424124507,4,3.2486549099920974,0.8550583657587549,514.364828,8.871711930835998e-18,0.43537567725807047,2014-08-24T14-01-09-MetatoneOSCLog
2014-08-24 14:36:48.750693,rehearsal,composition,iPad,colour music concert rehearsal - gesture study,0.14761904761904754,4,3.4812274809321404,0.8523809523809525,419.385884,2.5756902632918183e-12,0.39929696579541407,2014-08-24T14-36-35-MetatoneOSCLog
2014-08-24 15:05:24.532787,performance,composition,iPad,colour music concert gesture study,0.12675233644859807,4,3.540359912234286,0.8732476635514019,427.985845,5.3899427705249565e-12,0.3570602608406661,2014-08-24T15-04-15-MetatoneOSCLog
2014-08-24 15:15:22.633761,performance,improvisation,iPad,colour music concert birds nest,0.1476244343891403,4,3.4895520782060854,0.8523755656108597,441.553372,1.9650995892501538e-12,0.3854487577694261,2014-08-24T15-13-11-MetatoneOSCLog
2014-08-24 15:23:48.189557,performance,improvisation,iPad,colour music concert snow music,0.1535874439461884,4,3.6621285924173015,0.8464125560538116,446.019655,2.970418283495152e-12,0.3530135373921161,2014-08-24T15-23-02-MetatoneOSCLog
2014-08-24 15:32:56.216753,performance,improvisation,iPad,colour music concert singing bowls,0.15668662674650694,4,3.669483202756088,0.843313373253493,500.851624,7.884390990981761e-12,0.3670355578641536,2014-08-24T15-31-37-MetatoneOSCLog
2014-08-24 15:45:01.750883,performance,composition,iPad,colour music concert Cage Amores,0.1440329218106996,3,2.0288010650915127,0.8559670781893004,81.207986,0.0,0.6329560587308058,2014-08-24T15-44-55-MetatoneOSCLog
2014-08-24 15:47:43.664464,performance,composition,percussion,colour music concert correspondences,0.13249999999999995,4,3.1795745866363,0.8675,500.118212,8.410485934915395e-15,0.412619679608232,2014-08-24T15-47-42-MetatoneOSCLog
2014-08-24 15:56:07.952397,demonstration,improvisation,iPad,colour music concert - audience demo session.,0.1740196078431373,4,3.3124602088939525,0.8259803921568627,612.008947,8.755920693624962e-13,0.495534991827958,2014-08-24T15-56-07-MetatoneOSCLog-autosplit
2014-08-24 16:10:02.141891,demonstration,improvisation,iPad,colour music concert - audience demo session.,0.10897435897435903,2,1.9820230234446092,0.891025641025641,78.330483,0.0,0.6438399758712677,2014-08-24T16-10-02-MetatoneOSCLog-autosplit
2014-12-12 12:06:19.528851,data_collection,composition,iPad,gesture data collection with harness - charles,0.03714285714285703,1,3.2863404192937526,0.962857142857143,699.783175,8.398555070840404e-10,0.36549658699096055,2014-12-12T12-05-53-GestureTargetLog-CPM
2015-02-07 17:20:17.103662,data_collection,composition,iPad,gesture data collection with harness - jonathan,0.14899713467048706,1,3.743646889128576,0.8510028653295129,698.746008,3.055953812841342e-11,0.3540856378672411,2015-02-07T17-19-45-MetatoneOSCLog-JG
2015-03-20 13:40:47.684507,rehearsal,composition,iPad,ANU New Music Ensemble - gesture study (rehearsal),0.1229314420803782,6,3.412104025654556,0.8770685579196218,422.836389,4.018905501033805e-12,0.3920498868433303,2015-03-20T13-40-47-MetatoneOSCLog-autosplit
2015-03-20 13:48:33.423973,rehearsal,fail,iPad,ANU New Music Ensemble Rehearsal,0.4,2,1.7609640474436812,0.6,5.020157,0.0,0.5830951894845301,2015-03-20T13-48-33-MetatoneOSCLog-autosplit
2015-03-20 13:49:15.926543,rehearsal,composition,iPad,ANU New Music Ensemble Rehearsal - rehearsing sections of gesture study,0.08372093023255811,6,1.9163406381310848,0.9162790697674419,214.572417,3.5304588821835633e-19,0.7222393715057495,2015-03-20T13-49-15-MetatoneOSCLog-autosplit
2015-03-20 13:53:24.325925,rehearsal,composition,iPad,ANU New Music Ensemble Rehearsal - rehearsing sections of gesture study,0.1228791773778919,5,2.4912743805056885,0.877120822622108,388.750292,1.5107237842407698e-14,0.6357244876539314,2015-03-20T13-53-24-MetatoneOSCLog-autosplit
2015-03-20 14:01:00.421682,rehearsal,fail,iPad,ANU New Music Ensemble Rehearsal,0.0,1,-inf,0.0,0.004293,0.0,0.0,2015-03-20T14-01-00-MetatoneOSCLog-autosplit
2015-03-20 14:02:20.406455,rehearsal,fail,iPad,ANU New Music Ensemble Rehearsal,0.0,1,-inf,0.0,0.002084,0.0,0.0,2015-03-20T14-02-20-MetatoneOSCLog-autosplit
2015-03-20 14:02:51.744646,rehearsal,composition,iPad,ANU New Music Ensemble - gesture study (rehearsal),0.1193058568329719,5,3.5234792460517284,0.8806941431670281,460.266348,3.2378606557437724e-11,0.3631132775688971,2015-03-20T14-02-51-MetatoneOSCLog-autosplit
2015-03-20 14:11:13.353861,rehearsal,fail,iPad,ANU New Music Ensemble Rehearsal,0.025641025641025772,3,0.5707541642968788,0.9743589743589742,65.540359,0.0,0.9192656360729983,2015-03-20T14-11-00-MetatoneOSCLog-6PlayerRehearsal
2015-03-21 23:48:32.856694,performance,composition,iPad,ANU New Music Ensemble Performance at You Are Here 2015,0.12797074954296161,6,3.6671747477855243,0.8720292504570384,546.728321,4.664248772325236e-11,0.34171233654543737,2015-03-21T23-45-42-MetatoneOSCLog-6PlayerPerformance
2015-04-24 15:40:00.578788,demonstration,improvisation,iPad,"study walkthrough with charles, christina, ben and malcolm.",0.06882352941176473,4,1.6006820414448082,0.9311764705882353,425.064114,5.12012249311639e-17,0.7938958295867877,2015-04-24T15-39-57-MetatoneOSCLog
2015-04-24 15:47:54.286346,demonstration,improvisation,iPad,"study walkthrough with charles, christina, ben and malcolm.",0.09405940594059392,4,2.3508846439123956,0.9059405940594061,101.551455,0.0,0.6193463038825114,2015-04-24T15-47-49-MetatoneOSCLog
2015-04-24 15:49:57.925677,demonstration,improvisation,iPad,"study walkthrough with charles, christina, ben and malcolm.",0.17622950819672126,4,2.889665911012122,0.8237704918032787,60.470308,0.0,0.48214561212631946,2015-04-24T15-49-54-MetatoneOSCLog
2015-04-24 15:51:17.229257,demonstration,fail,iPad,"study walkthrough with charles, christina, ben and malcolm.",0.27142857142857135,2,3.7265104750059828,0.7285714285714286,34.929703,0.0,0.31943828249996997,2015-04-24T15-51-15-MetatoneOSCLog
2015-04-24 15:53:51.383958,study,improvisation,iPad,"study walkthrough with charles, christina, ben and malcolm.",0.19454545454545438,4,3.9323589962438237,0.8054545454545455,275.441127,8.331334635539653e-12,0.3373401059871743,2015-04-24T15-53-38-MetatoneOSCLog
2015-04-24 16:04:14.922360,study,improvisation,iPad,"study walkthrough with charles, christina, ben and malcolm.",0.18522267206477727,4,3.787134692055942,0.8147773279352227,246.770818,7.774216836502237e-12,0.3643359180947155,2015-04-24T16-03-58-MetatoneOSCLog
2015-04-24 16:14:33.937713,study,improvisation,iPad,"study walkthrough with charles, christina, ben and malcolm.",0.18534482758620677,4,3.5280583230796285,0.8146551724137931,231.813166,5.368720250551273e-13,0.4046217828517702,2015-04-24T16-14-16-MetatoneOSCLog
2015-04-24 16:23:02.908009,study,improvisation,iPad,"study walkthrough with charles, christina, ben and malcolm.",0.1558935361216729,4,3.508093090820486,0.8441064638783271,262.935206,6.235283003967922e-13,0.38539502685103266,2015-04-24T16-22-51-MetatoneOSCLog
2015-04-29 17:54:52.018312,study,improvisation,iPad,2015 iPad Study Session in Listening Space,0.2105855855855856,4,4.077520319519255,0.7894144144144144,666.397226,2.0444611795171626e-11,0.31305901222345206,2015-04-29T17-54-12-MetatoneOSCLog
2015-04-29 18:11:55.343287,study,improvisation,iPad,2015 iPad Study Session in Listening Space,0.20833333333333337,4,3.892051669391242,0.7916666666666666,551.710219,1.334274890377112e-12,0.3334256232509518,2015-04-29T18-11-31-MetatoneOSCLog
2015-04-29 18:25:14.797605,study,improvisation,iPad,2015 iPad Study Session in Listening Space,0.17740046838407478,4,3.788682392307004,0.8225995316159251,426.543398,2.536851928154019e-12,0.337370679799068,2015-04-29T18-24-10-MetatoneOSCLog
2015-04-29 18:35:30.517296,study,improvisation,iPad,2015 iPad Study Session in Listening Space,0.1897810218978102,4,3.8143070788362716,0.8102189781021898,547.921482,1.9231113771313995e-12,0.34331311934847125,2015-04-29T18-34-58-MetatoneOSCLog
2015-05-01 17:53:23.576060,study,improvisation,iPad,2015 iPad Study Session in Listening Space,0.20524017467248884,4,3.957171121734456,0.794759825327511,458.187169,7.023928219579602e-12,0.33512438893235363,2015-05-01T17-52-41-MetatoneOSCLog
2015-05-01 18:20:44.864740,study,improvisation,iPad,2015 iPad Study Session in Listening Space,0.203125,4,4.008004126987895,0.796875,496.128227,3.5701104948917557e-12,0.3111042908417962,2015-05-01T18-20-16-MetatoneOSCLog
2015-05-01 18:34:23.255072,study,improvisation,iPad,2015 iPad Study Session in Listening Space,0.222107438016529,4,3.9949341331152177,0.777892561983471,484.156423,3.5271590555051915e-12,0.3469605959073101,2015-05-01T18-34-00-MetatoneOSCLog
2015-05-01 18:46:36.859530,study,improvisation,iPad,2015 iPad Study Session in Listening Space,0.22518050541516255,4,4.147155899096789,0.7748194945848375,553.449621,1.86089487852222e-11,0.3056243735998058,2015-05-01T18-46-15-MetatoneOSCLog
2015-05-07 18:11:26.362992,study,improvisation,iPad,2015 iPad Study Session in Listening Space,0.13099315068493148,4,3.4370139713212606,0.8690068493150684,584.36969,1.2512015937426465e-11,0.4241877649092058,2015-05-07T18-10-57-MetatoneOSCLog
2015-05-07 18:25:57.558081,study,improvisation,iPad,2015 iPad Study Session in Listening Space,0.19646464646464645,4,3.914751153764449,0.8035353535353535,495.234814,2.035841664668151e-11,0.3501897979704599,2015-05-07T18-25-31-MetatoneOSCLog
2015-05-07 18:37:59.149816,study,improvisation,iPad,2015 iPad Study Session in Listening Space,0.12976539589442818,4,3.241804802564536,0.8702346041055717,682.385519,3.041754643650331e-13,0.42503566894049033,2015-05-07T18-37-30-MetatoneOSCLog
2015-05-07 18:52:39.024239,study,improvisation,iPad,2015 iPad Study Session in Listening Space,0.14691235059760935,4,3.3940093454055393,0.8530876494023905,502.68979,3.1504834549150996e-12,0.4370978232287554,2015-05-07T18-52-14-MetatoneOSCLog
2015-05-08 15:28:20.560413,study,improvisation,iPad,2015 iPad Study Session in Listening Space,0.22763419483101388,4,4.081695402836606,0.7723658051689861,502.505539,7.318401131689803e-12,0.3294325176235259,2015-05-08T15-27-39-MetatoneOSCLog
2015-05-08 15:41:15.725976,study,improvisation,iPad,2015 iPad Study Session in Listening Space,0.20298372513562402,4,4.101327761869625,0.797016274864376,552.839799,3.122169665776872e-11,0.3175323972110285,2015-05-08T15-40-48-MetatoneOSCLog
2015-05-08 15:53:57.501890,study,improvisation,iPad,2015 iPad Study Session in Listening Space,0.16756548536209548,4,3.8217990218550812,0.8324345146379045,649.122387,1.7619330615984678e-11,0.34911748770399587,2015-05-08T15-53-31-MetatoneOSCLog
2015-05-08 16:08:10.914470,study,improvisation,iPad,2015 iPad Study Session in Listening Space,0.1683864915572233,4,3.938783670524488,0.8316135084427767,532.231741,4.419490076722281e-11,0.32132502834121124,2015-05-08T16-07-46-MetatoneOSCLog
2015-06-03 11:49:44.247576,demonstration,improvisation,iPad,NIME 2015 poster demo session,0.15221774193548387,2,3.3330050339090977,0.8477822580645161,496.440508,2.8856423579076935e-13,0.4509193262810275,2015-06-03T11-44-21-MetatoneOSCLog
2015-06-03 11:58:07.670342,demonstration,improvisation,iPad,NIME 2015 poster demo session,0.12437395659432374,2,2.8325684947958543,0.8756260434056761,599.097226,1.6465656538152775e-13,0.5794900407544479,2015-06-03T11-58-07-MetatoneOSCLog
2015-06-03 12:24:33.903959,demonstration,improvisation,iPad,NIME 2015 poster demo session,0.10922330097087404,2,2.6575257264005727,0.8907766990291262,412.030799,1.8252441238359085e-13,0.5969344266958638,2015-06-03T12-23-20-MetatoneOSCLog
2015-06-03 12:32:50.235958,demonstration,improvisation,iPad,NIME 2015 poster demo session,0.18160741885625953,2,3.5835202625890057,0.8183925811437405,647.37253,3.051619240232085e-12,0.44349422014948153,2015-06-03T12-32-45-MetatoneOSCLog
2015-06-03 12:45:18.075280,demonstration,improvisation,iPad,NIME 2015 poster demo session,0.19514563106796112,2,3.5430013312930764,0.8048543689320389,515.85644,8.732861705768789e-13,0.45098942346917986,2015-06-03T12-43-43-MetatoneOSCLog
2015-06-03 12:56:45.571663,demonstration,improvisation,iPad,NIME 2015 poster demo session,0.21974522292993628,2,3.6714523205244634,0.7802547770700636,156.850728,3.870856726136054e-13,0.4145758052517463,2015-06-03T12-56-45-MetatoneOSCLog-autosplit
2015-06-03 13:11:06.685858,demonstration,improvisation,iPad,NIME 2015 poster demo session,0.06300813008130068,2,1.0839768566427905,0.9369918699186993,245.534899,0.0,0.8688162606434177,2015-06-03T13-11-06-MetatoneOSCLog-autosplit
2015-06-03 13:15:18.136367,demonstration,improvisation,iPad,NIME 2015 poster demo session,0.02238805970149249,2,0.7682770276721682,0.9776119402985075,201.470822,0.0,0.8858585818816618,2015-06-03T13-15-18-MetatoneOSCLog-autosplit
2015-06-03 13:21:44.021393,demonstration,improvisation,iPad,NIME 2015 poster demo session,0.15567765567765568,2,2.547090045752022,0.8443223443223443,273.906249,3.3598146578185515e-15,0.6497005896386353,2015-06-03T13-21-44-MetatoneOSCLog-autosplit
2015-06-03 13:28:26.262378,demonstration,improvisation,iPad,NIME 2015 poster demo session,0.13858093126385818,2,2.8091746405146063,0.8614190687361418,451.166216,0.0,0.5585228976492278,2015-06-03T13-27-38-MetatoneOSCLog
2015-06-03 13:43:26.981226,demonstration,improvisation,iPad,NIME 2015 poster demo session,0.11085972850678727,2,2.102958496212669,0.8891402714932127,220.773361,0.0,0.7109834248683596,2015-06-03T13-42-22-MetatoneOSCLog
2015-06-03 13:55:51.408092,demonstration,improvisation,iPad,NIME 2015 poster demo session,0.07861635220125784,2,1.7034502484044531,0.9213836477987422,158.625629,0.0,0.7624473076341962,2015-06-03T13-53-06-MetatoneOSCLog
2015-06-03 14:03:48.767869,demonstration,improvisation,iPad,NIME 2015 poster demo session,0.16222961730449229,2,3.196928617168247,0.8377703826955075,601.068649,6.825346320757299e-13,0.5152471332348509,2015-06-03T14-03-40-MetatoneOSCLog
2015-06-03 14:16:41.628736,demonstration,improvisation,iPad,NIME 2015 poster demo session,0.13255360623781676,2,2.6524290606725858,0.8674463937621832,513.10544,1.5250514293084504e-16,0.6058443782022513,2015-06-03T14-14-37-MetatoneOSCLog
2015-06-03 14:25:30.962074,demonstration,improvisation,iPad,NIME 2015 poster demo session,0.12734082397003746,2,2.695870728936281,0.8726591760299625,533.435607,1.66689476189707e-14,0.6011848475916395,2015-06-03T14-25-25-MetatoneOSCLog
2015-06-22 14:41:54.881804,rehearsal,improvisation,iPad,CGS classroom session,0.2068965517241379,2,3.3294140814202,0.7931034482758621,87.11751,4.965847589347458e-16,0.4865749537590051,2015-06-22T14-41-40-MetatoneOSCLog
2015-06-22 14:46:21.531978,rehearsal,improvisation,iPad,CGS classroom session,0.2784810126582279,2,3.218125806100866,0.7215189873417721,79.264008,0.0,0.4687818781554735,2015-06-22T14-46-15-MetatoneOSCLog
2015-06-22 14:50:19.611843,rehearsal,improvisation,iPad,CGS classroom session,0.2800000000000002,2,4.07085019340937,0.72,124.446847,0.0,0.3156707145111817,2015-06-22T14-50-15-MetatoneOSCLog
2015-06-22 14:55:26.811268,rehearsal,fail,iPad,CGS classroom session,0.11111111111111105,2,1.550691288015528,0.888888888888889,17.54072,0.0,0.6608542918539067,2015-06-22T14-55-12-MetatoneOSCLog
2015-06-22 14:56:03.293495,rehearsal,improvisation,iPad,CGS classroom session,0.3209876543209877,2,4.255370768345809,0.6790123456790123,162.62534,7.49766005668044e-13,0.30479078754638295,2015-06-22T14-56-00-MetatoneOSCLog
2015-06-22 14:59:37.180664,rehearsal,fail,iPad,CGS classroom session,0.20833333333333343,2,1.7969371097526867,0.7916666666666667,12.077161,0.0,0.6291528696058959,2015-06-22T14-59-30-MetatoneOSCLog
2015-06-22 15:00:15.521448,rehearsal,improvisation,iPad,CGS classroom session,0.32456140350877194,2,4.441663727935903,0.6754385964912281,227.716581,1.924590149350071e-12,0.28162539923997626,2015-06-22T15-00-08-MetatoneOSCLog
2015-06-22 15:05:29.536208,rehearsal,improvisation,iPad,CGS classroom session,0.2151639344262295,2,3.451939362405329,0.7848360655737705,243.958448,6.407538236266462e-13,0.5076014493570832,2015-06-22T15-05-24-MetatoneOSCLog
2015-06-22 15:13:55.003444,rehearsal,improvisation,iPad,CGS classroom session,0.22589285714285703,4,3.9715888739910548,0.7741071428571429,280.05166,7.973995386062637e-12,0.336558588767943,2015-06-22T15-13-49-MetatoneOSCLog
2015-06-22 15:20:57.202154,rehearsal,improvisation,iPad,CGS classroom session,0.27618243243243246,4,4.280661379328299,0.7238175675675675,296.096946,2.197708572465169e-12,0.2978654161767141,2015-06-22T15-20-54-MetatoneOSCLog
2015-06-23 14:46:59.704682,rehearsal,improvisation,iPad,CGS classroom session,0.2633587786259544,5,4.426690036653675,0.7366412213740458,523.887504,4.053136746655653e-11,0.27522551157426484,2015-06-23T14-46-55-MetatoneOSCLog
2015-06-23 15:00:11.449963,rehearsal,improvisation,iPad,CGS classroom session,0.25842696629213463,5,4.236539784624854,0.7415730337078652,444.632466,8.73255794396559e-12,0.31038938937036464,2015-06-23T15-00-08-MetatoneOSCLog
2015-06-23 15:10:44.193902,rehearsal,improvisation,iPad,CGS classroom session,0.18097345132743348,5,3.414490787728067,0.8190265486725665,451.971668,3.700685846722643e-13,0.4705418833962316,2015-06-23T15-10-41-MetatoneOSCLog
